Attribute,Model_number,N_training_docs,Classifier,Cost_function,Stop_words,Unknown_words,CV_folds,Fold,CV_Predicted_Probs,CV_True_Class,N_test_docs,Test_Predicted_Probs,Test_True_Class,Date_Time,Duration,Dataset
TitleAbstract,18,857,Neural Network,Binary cross entropy,NLTK_stop_words.txt,rand,10,1,"[0.9666529893875122, 0.9902628660202026, 0.0020349195692688227, 0.006864525377750397, 0.9742546081542969, 0.9987074136734009, 0.98902428150177, 0.0032668127678334713, 0.7943002581596375, 0.0016303538577631116, 0.9791368246078491, 0.0008647647337056696, 0.47084149718284607, 0.9620821475982666, 0.011976808309555054, 0.9986384510993958, 0.0015989664243534207, 0.0008655941346660256, 0.9462884664535522, 0.9861236810684204, 0.00025848211953416467, 0.9991527795791626, 0.004038766026496887, 0.0007946020341478288, 0.025623375549912453, 0.0034574198070913553, 0.005060209892690182, 0.9756001234054565, 0.9083122611045837, 0.0133186224848032, 0.9610667824745178, 0.004152905661612749, 0.9997772574424744, 0.9958435893058777, 0.0031832114327698946, 0.9972922205924988, 0.004773457534611225, 0.9990181922912598, 0.0046661412343382835, 0.008956868201494217, 0.796059250831604, 0.025348613038659096, 0.0035448407288640738, 0.9793480634689331, 0.9698465466499329, 0.9756217002868652, 0.0035241786390542984, 0.9987133741378784, 0.9578990340232849, 0.9982241988182068, 0.11687428504228592, 0.999017596244812, 0.0024903290905058384, 0.05187569186091423, 0.000835846527479589, 0.9842768907546997, 0.00025335195823572576, 0.9627252221107483, 0.006474639289081097, 0.06561192870140076, 0.00025380286388099194, 0.06516044586896896, 0.968349814414978, 0.9906116127967834, 0.006416117772459984, 0.03628874942660332, 0.9764618277549744, 0.9997202754020691, 0.10795504599809647, 0.026145970448851585, 0.8443844318389893, 0.11598140001296997, 0.009183687157928944, 0.9956041574478149, 0.9891680479049683, 0.7139467000961304, 0.8299826383590698, 0.9881786704063416, 0.9952332377433777, 0.01635158248245716, 0.06284300982952118, 0.0006002808804623783, 0.9932920932769775, 0.9598621726036072, 0.006875170394778252, 0.9103140830993652, 0.007517653983086348]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",215,"[0.028790786862373352, 0.9983079433441162, 0.4399893283843994, 0.07666898518800735, 0.03666827827692032, 0.9999960660934448, 0.9999006986618042, 0.008107909932732582, 0.0003034283872693777, 0.9997547268867493, 0.0005071376799605787, 0.00013234160724096, 0.0012035685358569026, 0.0008132317452691495, 0.9989460110664368, 0.8685720562934875, 0.9995762705802917, 0.008522601798176765, 0.9999840259552002, 0.9997238516807556, 0.941512942314148, 0.028098855167627335, 0.9999295473098755, 0.9994533658027649, 0.9991745352745056, 0.9999507665634155, 0.9572998285293579, 0.0011236837599426508, 0.024943187832832336, 0.9998282194137573, 0.9965092539787292, 0.0002617602003738284, 0.0023860400542616844, 0.7724292278289795, 0.8615714907646179, 0.9867103695869446, 0.9999879598617554, 0.9999943971633911, 0.0008306570816785097, 0.003764169290661812, 0.9999971389770508, 1.4367164112627506e-05, 0.9997361302375793, 0.0011573783122003078, 0.02567998133599758, 0.9999938011169434, 0.9996030926704407, 0.0002160591830033809, 0.9998736381530762, 0.9999480247497559, 0.9998699426651001, 0.001011348213069141, 0.9999972581863403, 0.9999607801437378, 0.006929030641913414, 0.007583038415759802, 0.9983227849006653, 0.973233699798584, 0.987739622592926, 0.37341591715812683, 0.997437596321106, 0.00036828842712566257, 0.9998337030410767, 0.9998626708984375, 0.9998959302902222, 0.9826290607452393, 0.0037022896576672792, 0.01502228807657957, 0.9999287128448486, 0.0014789749402552843, 0.9999366998672485, 0.9991833567619324, 0.9993371367454529, 0.9965678453445435, 7.969755097292364e-05, 0.9842795133590698, 0.02174985222518444, 0.9975947737693787, 0.036083102226257324, 0.9213031530380249, 0.999582827091217, 0.9998922348022461, 0.9999762773513794, 0.999774158000946, 0.9890698194503784, 3.6515917599899694e-05, 0.8598470091819763, 0.9996572732925415, 0.8538965582847595, 0.9982748031616211, 0.999042809009552, 0.9526950716972351, 0.0001866556121967733, 0.00034980286727659404, 0.9999585151672363, 0.6610280275344849, 1.676624947322125e-06, 0.005964474752545357, 0.051395781338214874, 0.04029226675629616, 0.028431881219148636, 0.999954342842102, 0.00019581337983254343, 0.9998348951339722, 0.0004020706983283162, 0.005154444370418787, 0.9033766388893127, 0.9999810457229614, 0.9966667294502258, 0.9925739765167236, 0.6794721484184265, 0.9991540908813477, 0.002733278088271618, 0.014305999502539635, 0.9253782033920288, 0.9993844032287598, 0.2835586965084076, 0.016907500103116035, 0.00015073850227054209, 0.08987510949373245, 0.015776969492435455, 0.03756885603070259, 0.00019968533888459206, 0.9997225403785706, 0.0022011937107890844, 3.0085673188295914e-06, 0.9999986886978149, 0.8293315172195435, 0.9922294020652771, 0.01073540560901165, 0.9827321171760559, 0.9999654293060303, 0.00215704832226038, 0.9999867677688599, 0.0070761097595095634, 0.005890208762139082, 0.6210170984268188, 0.9958321452140808, 0.9974083304405212, 3.054685294046067e-05, 0.10806964337825775, 0.8251988291740417, 0.9992196559906006, 0.9899513125419617, 0.9999994039535522, 0.9238636493682861, 0.9990237951278687, 0.009874315932393074, 0.9997259974479675, 0.999325156211853, 0.9987642765045166, 0.04724506661295891, 3.2998800634231884e-06, 0.2892434597015381, 0.9999946355819702, 0.9996923208236694, 0.10142160207033157, 0.9998677968978882, 0.8914891481399536, 0.4849006235599518, 0.9987356066703796, 0.00983769353479147, 0.4158709645271301, 0.00042902742279693484, 0.9996089339256287, 2.2538371922564693e-05, 0.0005563611048273742, 0.9989871382713318, 0.012974086217582226, 0.06415527313947678, 8.103128493530676e-05, 0.9999966621398926, 0.9999818801879883, 0.011607357300817966, 5.975039675831795e-05, 0.9999951124191284, 0.007781655993312597, 0.03919188305735588, 0.0003265917475800961, 0.9999054670333862, 0.9999992847442627, 0.9993647933006287, 0.99972003698349, 0.9999396800994873, 0.9999947547912598, 0.9997919201850891, 0.9995361566543579, 0.9995749592781067, 0.9861570596694946, 0.9942641854286194, 0.9999963045120239, 0.9994750618934631, 0.023533372208476067, 0.0002732794382609427, 0.9707027077674866, 0.9996641874313354, 0.0008137038093991578, 0.2288099080324173, 0.9999880790710449, 0.000621104147285223, 0.06237862631678581, 0.9987485408782959, 0.0016653436468914151, 0.9999711513519287, 0.01696832850575447, 0.9985339641571045, 0.9862273335456848, 0.0015306700952351093, 0.018634023144841194, 0.9967882633209229, 0.48759105801582336, 0.9987009763717651, 4.810594691662118e-05, 0.02143710106611252, 0.9999963045120239]","[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",2020-09-16 16:25:41.253664,1606.61983,predicts
TitleAbstract,18,857,Neural Network,Binary cross entropy,NLTK_stop_words.txt,rand,10,2,"[0.911259651184082, 0.0877523347735405, 0.05128626525402069, 5.232476905803196e-05, 0.8782246112823486, 0.95537269115448, 0.028539100661873817, 0.9977760910987854, 0.9505554437637329, 0.0003007207124028355, 0.9943315982818604, 0.19988369941711426, 0.0006022023153491318, 0.41051241755485535, 0.995918333530426, 0.9938189387321472, 0.9167759418487549, 0.0032725967466831207, 0.9777358770370483, 0.9913410544395447, 0.9607917070388794, 0.02042221836745739, 0.049354903399944305, 0.9810577630996704, 0.47276756167411804, 0.9807847738265991, 0.9897440075874329, 0.00012487155618146062, 0.003182448912411928, 0.8780410885810852, 0.9987671375274658, 0.020862191915512085, 1.8509916799303028e-06, 0.9518070816993713, 0.9956024885177612, 0.9983760118484497, 0.47668570280075073, 1.0648215720721055e-05, 0.001221731654368341, 0.00016256254457402974, 0.01502147689461708, 0.9748761057853699, 0.007505073677748442, 0.9956135749816895, 0.9990687966346741, 0.015040537342429161, 0.002586009446531534, 0.2763875424861908, 0.002422695979475975, 1.3099845091346651e-05, 0.9740613102912903, 0.00012330377649050206, 0.9450594186782837, 0.9997969269752502, 0.9835748672485352, 0.1059572771191597, 0.945649266242981, 0.00997252482920885, 0.02279037795960903, 0.003485581371933222, 0.9979197382926941, 0.9916453957557678, 0.000587464077398181, 0.9957413673400879, 0.9741049408912659, 0.011507595889270306, 0.993263840675354, 0.00022644171258434653, 0.00016740018327254802, 0.9961571097373962, 0.9944642186164856, 0.021811652928590775, 0.9994508624076843, 0.48588961362838745, 0.013335208408534527, 0.0033578865695744753, 0.9996469020843506, 0.026344414800405502, 0.9822579026222229, 0.00010816449503181502, 0.024462398141622543, 0.0004473262815736234, 0.010005963034927845, 0.9946390986442566, 0.9943407773971558, 0.997583270072937, 0.004918217193335295]","[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]",None,None,None,2020-09-16 16:25:41.253664,753.711313,predicts
TitleAbstract,18,857,Neural Network,Binary cross entropy,NLTK_stop_words.txt,rand,10,3,"[0.9783374667167664, 0.9897230863571167, 0.0013828494120389223, 0.08834382146596909, 0.9971597194671631, 0.00024389468308072537, 0.9980180263519287, 0.9904717206954956, 0.02445795387029648, 0.0012477160198614001, 0.9960293769836426, 0.00035011718864552677, 0.0009954547276720405, 0.002488356549292803, 0.9439012408256531, 0.00266598304733634, 8.006234565982595e-05, 0.9668046236038208, 0.8811155557632446, 0.0028902185149490833, 0.9631252288818359, 0.49022966623306274, 0.9730200171470642, 0.9508199691772461, 0.0026714149862527847, 0.921460747718811, 0.0014360257191583514, 0.08898415416479111, 0.5800437927246094, 0.0007133900071494281, 0.9849991202354431, 0.00025605817791074514, 0.0004683220467995852, 0.9947867393493652, 0.04071452468633652, 0.9709902405738831, 0.02189183235168457, 0.9938865303993225, 0.9913095235824585, 0.9914129972457886, 0.027970734983682632, 0.03279215469956398, 0.02241288311779499, 0.9848265647888184, 0.009525085799396038, 0.9938061237335205, 0.002475908026099205, 0.9968178272247314, 0.9802783131599426, 0.0018886934267356992, 0.776096522808075, 0.8399505615234375, 0.0002228192170150578, 0.717609703540802, 0.9869937300682068, 0.9901474118232727, 0.00628648791462183, 0.9782242178916931, 0.9960988759994507, 0.9463549852371216, 0.0014129544142633677, 0.03271106630563736, 0.9917106628417969, 0.007022074889391661, 0.013653797097504139, 0.9630683064460754, 0.0006796951638534665, 0.9968722462654114, 0.9934213757514954, 0.9280071258544922, 0.2966963052749634, 0.28622686862945557, 0.0003168082039337605, 0.018873076885938644, 0.9872885942459106, 0.9874140620231628, 0.00011559438280528411, 0.9630097150802612, 0.000311798183247447, 0.9803223013877869, 0.9398706555366516, 0.9850152730941772, 0.001975664170458913, 0.9967066645622253, 0.9775534272193909, 0.006578268948942423]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]",None,None,None,2020-09-16 16:25:41.253664,809.164448,predicts
TitleAbstract,18,857,Neural Network,Binary cross entropy,NLTK_stop_words.txt,rand,10,4,"[0.9994174242019653, 0.9998656511306763, 0.9881199598312378, 0.9959031939506531, 0.9988142251968384, 0.00016292830696329474, 0.15105006098747253, 0.978577733039856, 0.0001568509906064719, 0.9987818598747253, 0.9936456680297852, 0.0021316439379006624, 0.9993023872375488, 0.006719754543155432, 0.989788830280304, 0.2170574963092804, 0.021347545087337494, 0.9998000264167786, 0.9995560050010681, 0.9908134341239929, 0.007692399900406599, 7.908138650236651e-05, 0.6853737235069275, 0.018452083691954613, 0.9997772574424744, 0.7109284400939941, 0.011123004369437695, 0.9997926354408264, 0.9978341460227966, 0.9999948740005493, 0.9993419051170349, 0.6040976643562317, 0.998504638671875, 0.011564377695322037, 0.01998467929661274, 0.00645474111661315, 0.9910379648208618, 0.0023351048585027456, 0.9999666213989258, 0.001114621409215033, 0.0709071084856987, 0.9994706511497498, 0.01119956560432911, 0.9986039996147156, 0.20308604836463928, 9.675498404249083e-06, 0.23776376247406006, 0.9832025170326233, 0.9863729476928711, 0.8817696571350098, 0.8166149854660034, 0.9996823072433472, 0.24918174743652344, 0.004775315057486296, 0.9999831914901733, 0.9641229510307312, 0.0008144357125274837, 0.9999415874481201, 0.03717275336384773, 0.019884858280420303, 0.6042441725730896, 0.004882986191660166, 0.28395769000053406, 0.49792876839637756, 0.9909710884094238, 0.8108091354370117, 0.9803682565689087, 0.9963856935501099, 0.9769375324249268, 0.9785357117652893, 0.003721499815583229, 2.2554819224751554e-05, 0.9924827218055725, 6.663878139079316e-06, 0.5364771485328674, 0.9997572302818298, 0.9286665916442871, 0.0008851298480294645, 0.9839757680892944, 0.00014273177657742053, 0.8404711484909058, 0.9987950325012207, 0.9905261993408203, 0.017925309017300606, 0.8948552012443542, 0.4826379120349884]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",None,None,None,2020-09-16 16:25:41.253664,784.927885,predicts
TitleAbstract,18,857,Neural Network,Binary cross entropy,NLTK_stop_words.txt,rand,10,5,"[0.01200517825782299, 0.39465922117233276, 0.9504897594451904, 0.0011898006778210402, 0.9821488261222839, 0.9996591806411743, 0.7148694396018982, 0.02209928072988987, 0.9987218976020813, 0.004563827533274889, 9.761785804585088e-06, 0.9842904210090637, 0.07915005832910538, 0.9960886240005493, 0.001265884842723608, 0.9615734219551086, 0.007167340721935034, 0.1195719838142395, 0.990878164768219, 0.9985060691833496, 0.9900885224342346, 0.0543564073741436, 0.9297322630882263, 0.00699608912691474, 0.9949421286582947, 0.005276185926049948, 0.9990672469139099, 0.9439153671264648, 0.985090970993042, 0.0011562025174498558, 0.9993681311607361, 0.021467337384819984, 0.975704550743103, 0.00017815966566558927, 0.9962230920791626, 0.9966112971305847, 0.9789652228355408, 0.9991579055786133, 0.9405014514923096, 0.14008493721485138, 0.000749226426705718, 0.028524000197649002, 0.07802022993564606, 0.0029957969672977924, 0.6672155261039734, 0.7408279180526733, 0.9995379447937012, 0.02413957379758358, 0.5531952977180481, 0.9958409667015076, 0.014279678463935852, 0.08625119924545288, 0.036869797855615616, 0.9994275569915771, 0.9891491532325745, 0.9367873072624207, 0.0008847943390719593, 0.0016983130481094122, 0.9958205223083496, 0.007772132754325867, 0.9882918000221252, 0.022282693535089493, 0.9532385468482971, 0.0019673393107950687, 0.00027563050389289856, 0.9991946816444397, 0.9918079972267151, 0.0001582384284120053, 0.0239154901355505, 0.09070844203233719, 0.0009426316828466952, 7.08194202161394e-05, 0.9967881441116333, 0.3343258798122406, 0.002797027351334691, 0.005167926661670208, 0.7600181698799133, 0.9806742668151855, 0.5050710439682007, 0.1383708119392395, 0.9994103908538818, 0.0002992380759678781, 0.7865466475486755, 0.06564602255821228, 0.9595205187797546, 0.00027059754938818514]","[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",None,None,None,2020-09-16 16:25:41.253664,765.877392,predicts
TitleAbstract,18,857,Neural Network,Binary cross entropy,NLTK_stop_words.txt,rand,10,6,"[0.9777508974075317, 0.0004604529240168631, 0.0001114219703595154, 0.9995869994163513, 0.9956783652305603, 0.9935253858566284, 0.9956995248794556, 0.6295418739318848, 0.00014570716302841902, 0.7021256685256958, 0.7367382049560547, 0.015849072486162186, 0.020886097103357315, 0.9945797920227051, 0.9999357461929321, 0.0014039542293176055, 0.404466450214386, 0.9999146461486816, 0.0034176409244537354, 0.0019330526702106, 0.997368574142456, 0.00807161070406437, 0.055881600826978683, 0.016445189714431763, 0.9997779726982117, 0.9927721619606018, 0.0004301485023461282, 0.0016919601475819945, 0.993044912815094, 0.01659131981432438, 0.9941191673278809, 0.004666969645768404, 0.00042153309914283454, 0.9961612224578857, 0.008861939422786236, 0.9959608912467957, 0.0003981521585956216, 0.9132784605026245, 0.9663457870483398, 0.0013491560239344835, 0.023404577746987343, 0.9904414415359497, 0.0037695500068366528, 0.0010363502660766244, 0.0019935937598347664, 0.010480216704308987, 0.0022858057636767626, 0.9974138140678406, 0.8211198449134827, 0.9502760171890259, 0.005191492848098278, 0.6509070992469788, 2.4954924811027013e-05, 0.9978671073913574, 0.9980595707893372, 0.993026852607727, 9.225761459674686e-05, 0.9117343425750732, 0.8967632055282593, 0.9949317574501038, 0.0012646850664168596, 0.002515692263841629, 9.146294178208336e-05, 0.99954754114151, 2.235624378954526e-05, 0.00957413762807846, 0.3962048590183258, 0.9351351857185364, 0.005858105607330799, 0.9805609583854675, 0.9844984412193298, 0.13056151568889618, 0.014861010015010834, 0.9960611462593079, 0.9964021444320679, 0.0001533351605758071, 0.9601818919181824, 0.6166591644287109, 0.9487435221672058, 0.004842076916247606, 0.9425708055496216, 0.0010064465459436178, 0.021999318152666092, 0.12089237570762634, 0.019675567746162415]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",None,None,None,2020-09-16 16:25:41.253664,714.082467,predicts
